OBJECTID,Join_Count,state,city,name,holc_id,holc_grade,neighborho,miss_retire,miss_operate,miss_type,miss_np,Year_Of_Operation,new_type_coal_oil,new_type_ff,nameplate,ff_nameplate,co_nameplate,Peaker_plant,Shape_Length,Shape_Area
221,0,CA,Los Angeles, ,A3,A,7748,0,0,0,0,0,0,0,0,0,0,0,6426.440411,1753807.404
222,0,CA,Los Angeles, ,A30,A,7671,0,0,0,0,0,0,0,0,0,0,0,16269.73088,6531340.202
223,0,CA,Los Angeles, ,A31,A,7678,0,0,0,0,0,0,0,0,0,0,0,3317.513564,499191.2964
224,0,CA,Los Angeles, ,A32,A,7672,0,0,0,0,0,0,0,0,0,0,0,5861.412621,1251028.253
225,0,CA,Los Angeles, ,A33,A,7673,0,0,0,0,0,0,0,0,0,0,0,7057.145706,1634163.898
226,0,CA,Los Angeles, ,A34,A,7674,0,0,0,0,0,0,0,0,0,0,0,3640.634548,566431.9757
227,0,CA,Los Angeles, ,A35,A,7868,0,0,0,0,0,0,0,0,0,0,0,11339.2187,4113879.513
228,0,CA,Los Angeles, ,A36,A,8026,0,0,0,0,0,0,0,0,0,0,0,2520.666407,319950.5446
229,0,CA,Los Angeles, ,A37,A,7670,0,0,0,0,0,0,0,0,0,0,0,12069.2078,7111742.004
230,0,CA,Los Angeles, ,A38,A,7762,0,0,0,0,0,0,0,0,0,0,0,6638.967833,935100.8248
231,0,CA,Los Angeles, ,A39,A,7644,0,0,0,0,0,0,0,0,0,0,0,4016.381889,626314.3471
232,3,CA,Los Angeles, ,A4,A,7735,0,0,0,0,54,0,3,310.3,287.3,0,0,18413.51987,3453808.05
233,0,CA,Los Angeles, ,A40,A,7867,0,0,0,0,0,0,0,0,0,0,0,4501.82332,845572.9736
234,0,CA,Los Angeles, ,A41,A,7641,0,0,0,0,0,0,0,0,0,0,0,6766.098289,1499375.962
235,0,CA,Los Angeles, ,A42,A,7585,0,0,0,0,0,0,0,0,0,0,0,8024.599194,1456057.433
236,0,CA,Los Angeles, ,A43,A,7635,0,0,0,0,0,0,0,0,0,0,0,7600.87153,1590954.321
237,0,CA,Los Angeles, ,A46,A,7599,0,0,0,0,0,0,0,0,0,0,0,8200.221586,2054124.766
238,0,CA,Los Angeles, ,A47,A,7540,0,0,0,0,0,0,0,0,0,0,0,4449.540843,873262.4262
239,0,CA,Los Angeles, ,A48,A,7538,0,0,0,0,0,0,0,0,0,0,0,3862.300129,943705.1902
240,0,CA,Los Angeles, ,A49,A,7528,0,0,0,0,0,0,0,0,0,0,0,2975.042535,357414.6071
241,0,CA,Los Angeles, ,A5,A,7726,0,0,0,0,0,0,0,0,0,0,0,5422.41858,1163782.24
242,1,CA,Los Angeles, ,A50,A,7527,0,1,0,0,0,0,1,326.4,326.4,0,0,2284.215642,244268.6818
243,0,CA,Los Angeles, ,A51,A,7533,0,0,0,0,0,0,0,0,0,0,0,5274.62713,1210422.301
244,0,CA,Los Angeles, ,A52,A,7677,0,0,0,0,0,0,0,0,0,0,0,4427.689548,848064.4178
245,0,CA,Los Angeles, ,A53,A,7566,0,0,0,0,0,0,0,0,0,0,0,3003.510826,465054.6161
246,0,CA,Los Angeles, ,A54,A,7568,0,0,0,0,0,0,0,0,0,0,0,2235.933752,268499.7265
247,0,CA,Los Angeles, ,A55,A,7855,0,0,0,0,0,0,0,0,0,0,0,5146.190867,863420.5755
248,0,CA,Los Angeles, ,A56,A,7863,0,0,0,0,0,0,0,0,0,0,0,8155.148515,2106740.266
249,0,CA,Los Angeles, ,A58,A,7499,0,0,0,0,0,0,0,0,0,0,0,3387.785137,532962.6823
250,0,CA,Los Angeles, ,A59,A,7514,0,0,0,0,0,0,0,0,0,0,0,28947.08266,14639326.37
251,0,CA,Los Angeles, ,A6,A,7770,0,0,0,0,0,0,0,0,0,0,0,5928.764908,819575.657
252,0,CA,Los Angeles, ,A60,A,7478,0,0,0,0,0,0,0,0,0,0,0,4511.895784,1138705.127
253,0,CA,Los Angeles, ,A7,A,7772,0,0,0,0,0,0,0,0,0,0,0,9187.8884,1372360.074
254,0,CA,Los Angeles, ,A8,A,7722,0,0,0,0,0,0,0,0,0,0,0,8497.887972,2289287.67
255,1,CA,Los Angeles, ,A9,A,7774,0,0,0,0,61,0,1,167,167,0,0,11088.03048,2821207.808
256,1,CA,Los Angeles, ,B1,B,7716,0,0,0,0,0,0,1,545.6,545.6,0,0,3887.013906,802304.8877
257,0,CA,Los Angeles, ,B10,B,7753,0,0,0,0,0,0,0,0,0,0,0,5398.513272,1532746.885
258,0,CA,Los Angeles, ,B100,B,7836,0,0,0,0,0,0,0,0,0,0,0,4580.27765,635428.2574
259,0,CA,Los Angeles, ,B101,B,7593,0,0,0,0,0,0,0,0,0,0,0,11701.02418,4413240.649
260,0,CA,Los Angeles, ,B102,B,7847,0,0,0,0,0,0,0,0,0,0,0,3774.744152,831816.8093
261,0,CA,Los Angeles, ,B103,B,7592,0,0,0,0,0,0,0,0,0,0,0,7091.009464,1724069.168
262,0,CA,Los Angeles, ,B104,B,7845,0,0,0,0,0,0,0,0,0,0,0,7151.358291,1277673.919
263,0,CA,Los Angeles, ,B105,B,7856,0,0,0,0,0,0,0,0,0,0,0,4874.342701,1211360.793
264,0,CA,Los Angeles, ,B106,B,7851,0,0,0,0,0,0,0,0,0,0,0,3434.403906,631193.3098
265,0,CA,Los Angeles, ,B107,B,7859,0,0,0,0,0,0,0,0,0,0,0,3025.753842,542136.5495
266,0,CA,Los Angeles, ,B108,B,7858,0,0,0,0,0,0,0,0,0,0,0,3183.224835,266152.3106
267,0,CA,Los Angeles, ,B109,B,7591,0,0,0,0,0,0,0,0,0,0,0,4549.432261,1219333.792
268,0,CA,Los Angeles, ,B11,B,7750,0,0,0,0,0,0,0,0,0,0,0,11867.47701,2057057.615
269,0,CA,Los Angeles, ,B110,B,7553,0,0,0,0,0,0,0,0,0,0,0,5729.686132,1338134.005
270,0,CA,Los Angeles, ,B111,B,7551,0,0,0,0,0,0,0,0,0,0,0,8184.783586,3637515.082
271,0,CA,Los Angeles, ,B112,B,7546,0,0,0,0,0,0,0,0,0,0,0,5217.685191,1475978.171
272,0,CA,Los Angeles, ,B113,B,7505,0,0,0,0,0,0,0,0,0,0,0,4603.53725,641329.2573
273,0,CA,Los Angeles, ,B114,B,7500,0,0,0,0,0,0,0,0,0,0,0,3556.133817,735018.1896
274,0,CA,Los Angeles, ,B115,B,7498,0,0,0,0,0,0,0,0,0,0,0,5840.467088,810724.9881
275,0,CA,Los Angeles, ,B116,B,7875,0,0,0,0,0,0,0,0,0,0,0,2394.276534,264348.5768
276,0,CA,Los Angeles, ,B117,B,7491,0,0,0,0,0,0,0,0,0,0,0,15714.14723,4427263.275
277,0,CA,Los Angeles, ,B118,B,7874,0,0,0,0,0,0,0,0,0,0,0,9205.109838,2563330.94
278,0,CA,Los Angeles, ,B119,B,7510,0,0,0,0,0,0,0,0,0,0,0,8035.255757,1627460.743
279,3,CA,Los Angeles, ,B12,B,7736,0,0,0,0,54,0,3,310.3,287.3,0,0,9714.775616,2738001.047
280,0,CA,Los Angeles, ,B120,B,7509,0,0,0,0,0,0,0,0,0,0,0,6482.219591,1602004.174
281,0,CA,Los Angeles, ,B121,B,7479,0,0,0,0,0,0,0,0,0,0,0,3823.749364,631263.325
282,0,CA,Los Angeles, ,B122,B,7480,0,0,0,0,0,0,0,0,0,0,0,5099.130942,749440.7308
283,3,CA,Los Angeles, ,B13,B,7740,0,0,0,0,54,0,3,310.3,287.3,0,0,13658.48663,3146852.886
284,0,CA,Los Angeles, ,B14,B,7872,0,0,0,0,0,0,0,0,0,0,0,4863.619567,691995.4843
285,1,CA,Los Angeles, ,B15,B,7739,0,0,0,0,0,0,1,123,100,0,0,8198.296871,820929.447
286,0,CA,Los Angeles, ,B16,B,7723,0,0,0,0,0,0,0,0,0,0,0,18970.28291,3339175.037
287,1,CA,Los Angeles, ,B17,B,7727,0,0,0,0,0,0,1,123,100,0,0,7509.738955,982029.4077
288,1,CA,Los Angeles, ,B18,B,7730,0,0,0,0,0,0,1,123,100,0,0,3865.068055,637487.5773
289,0,CA,Los Angeles, ,B19,B,7729,0,0,0,0,0,0,0,0,0,0,0,5911.278496,1011931.771
290,0,CA,Los Angeles, ,B2,B,7758,0,0,0,0,0,0,0,0,0,0,0,7208.346777,1084968.726
291,0,CA,Los Angeles, ,B20,B,7728,0,0,0,0,0,0,0,0,0,0,0,3005.723102,408061.2599
292,0,CA,Los Angeles, ,B21,B,7769,0,0,0,0,0,0,0,0,0,0,0,5400.565131,731991.9642
293,0,CA,Los Angeles, ,B22,B,7725,0,0,0,0,0,0,0,0,0,0,0,8049.265957,1032300.463
294,0,CA,Los Angeles, ,B23,B,7771,0,0,0,0,0,0,0,0,0,0,0,9095.373198,1165279.15
295,0,CA,Los Angeles, ,B24,B,7866,0,0,0,0,0,0,0,0,0,0,0,5539.680179,861531.7191
296,0,CA,Los Angeles, ,B25,B,7865,0,0,0,0,0,0,0,0,0,0,0,6674.091448,1552320.124
297,0,CA,Los Angeles, ,B26,B,7721,0,0,0,0,0,0,0,0,0,0,0,13533.6528,5172052.988
298,0,CA,Los Angeles, ,B27,B,7763,0,0,0,0,0,0,0,0,0,0,0,7728.630553,1244862.173
299,0,CA,Los Angeles, ,B28,B,7768,0,0,0,0,0,0,0,0,0,0,0,13503.9493,1308302.617
300,0,CA,Los Angeles, ,B29,B,7773,0,0,0,0,0,0,0,0,0,0,0,6181.747283,1352200.925
301,0,CA,Los Angeles, ,B3,B,7756,0,0,0,0,0,0,0,0,0,0,0,8555.345446,2464667.677
302,1,CA,Los Angeles, ,B30,B,7809,0,0,0,0,61,0,1,167,167,0,0,10426.52312,2243329.485
303,1,CA,Los Angeles, ,B31,B,7807,0,0,0,0,61,0,1,167,167,0,0,14921.83113,2528207.456
304,0,CA,Los Angeles, ,B32,B,7605,0,0,0,0,0,0,0,0,0,0,0,8961.394666,1334247.043
305,1,CA,Los Angeles, ,B33,B,7798,0,0,0,0,61,0,1,167,167,0,0,11823.7614,1356098.643
306,1,CA,Los Angeles, ,B34,B,7799,0,0,0,0,61,0,1,167,167,0,0,7295.182388,1557611.66
307,1,CA,Los Angeles, ,B35,B,7795,0,0,0,0,61,0,1,167,167,0,0,7327.097638,1417193.337
308,0,CA,Los Angeles, ,B36,B,7602,0,0,0,0,0,0,0,0,0,0,0,13082.28525,2427468.256
309,0,CA,Los Angeles, ,B37,B,7841,0,0,0,0,0,0,0,0,0,0,0,4322.142782,793783.6772
310,1,CA,Los Angeles, ,B38,B,7813,0,0,0,0,61,0,1,167,167,0,0,4619.968944,730830.5864
311,1,CA,Los Angeles, ,B39,B,7806,0,0,0,0,61,0,1,167,167,0,0,5289.917538,788212.0498
312,0,CA,Los Angeles, ,B4,B,7743,0,0,0,0,0,0,0,0,0,0,0,3488.19753,615667.7027
313,0,CA,Los Angeles, ,B40,B,7780,0,0,0,0,0,0,0,0,0,0,0,8888.886245,1749648.24
314,1,CA,Los Angeles, ,B41,B,7784,0,0,0,0,61,0,1,167,167,0,0,5735.41131,989620.4037
315,1,CA,Los Angeles, ,B42,B,7791,0,0,0,0,61,0,1,167,167,0,0,10268.70449,1615249.175
316,0,CA,Los Angeles, ,B43,B,7785,0,0,0,0,0,0,0,0,0,0,0,4490.887117,872581.679
317,0,CA,Los Angeles, ,B44,B,7830,0,0,0,0,0,0,0,0,0,0,0,4155.877781,517195.5878
318,0,CA,Los Angeles, ,B45,B,7824,0,0,0,0,0,0,0,0,0,0,0,9878.627846,1733249.724
319,0,CA,Los Angeles, ,B46,B,7694,0,0,0,0,0,0,0,0,0,0,0,7905.784911,2924216.256
320,0,CA,Los Angeles, ,B47,B,7693,0,0,0,0,0,0,0,0,0,0,0,4045.092403,915274.0629
321,0,CA,Los Angeles, ,B48,B,7697,0,0,0,0,0,0,0,0,0,0,0,5694.467615,785380.4317
322,0,CA,Los Angeles, ,B49,B,7683,0,0,0,0,0,0,0,0,0,0,0,5775.636039,642476.9441
323,0,CA,Los Angeles, ,B5,B,7752,0,0,0,0,0,0,0,0,0,0,0,6672.851759,1514974.096
324,0,CA,Los Angeles, ,B50,B,7681,0,0,0,0,0,0,0,0,0,0,0,1647.11742,164337.2765
325,0,CA,Los Angeles, ,B51,B,7688,0,0,0,0,0,0,0,0,0,0,0,8417.347671,2579215.133
326,0,CA,Los Angeles, ,B52,B,7684,0,0,0,0,0,0,0,0,0,0,0,4696.235252,1042358.949
327,0,CA,Los Angeles, ,B53,B,7687,0,0,0,0,0,0,0,0,0,0,0,4581.552611,899227.6379
328,0,CA,Los Angeles, ,B54,B,7700,0,0,0,0,0,0,0,0,0,0,0,12312.04942,3024868.497
329,0,CA,Los Angeles, ,B55,B,7598,0,0,0,0,0,0,0,0,0,0,0,6038.351553,1769496.56
330,0,CA,Los Angeles, ,B57,B,7679,0,0,0,0,0,0,0,0,0,0,0,3578.423366,206730.4593
331,0,CA,Los Angeles, ,B58,B,7675,0,0,0,0,0,0,0,0,0,0,0,7024.861863,2690407.672
332,0,CA,Los Angeles, ,B59,B,7653,0,0,0,0,0,0,0,0,0,0,0,3548.499933,728513.1361
333,0,CA,Los Angeles, ,B6,B,7747,0,0,0,0,0,0,0,0,0,0,0,5123.281214,1088740.219
334,0,CA,Los Angeles, ,B60,B,7665,0,0,0,0,0,0,0,0,0,0,0,3198.984672,573128.1432
335,0,CA,Los Angeles, ,B61,B,7666,0,0,0,0,0,0,0,0,0,0,0,2727.443733,417101.6741
336,0,CA,Los Angeles, ,B62,B,7668,0,0,0,0,0,0,0,0,0,0,0,4024.892308,620111.5089
337,0,CA,Los Angeles, ,B63,B,7667,0,0,0,0,0,0,0,0,0,0,0,4120.608115,828861.7335
338,0,CA,Los Angeles, ,B64,B,7645,0,0,0,0,0,0,0,0,0,0,0,7869.391954,1355234.087
339,0,CA,Los Angeles, ,B65,B,7659,0,0,0,0,0,0,0,0,0,0,0,2823.022836,470925.4653
340,0,CA,Los Angeles, ,B66,B,7649,0,0,0,0,0,0,0,0,0,0,0,4407.904359,1004452.073
341,0,CA,Los Angeles, ,B67,B,7660,0,0,0,0,0,0,0,0,0,0,0,3101.618839,500884.3733
342,0,CA,Los Angeles, ,B68,B,7880,0,0,0,0,0,0,0,0,0,0,0,3556.996175,496919.0268
343,0,CA,Los Angeles, ,B69,B,7881,0,0,0,0,0,0,0,0,0,0,0,6169.505478,1467049.03
344,0,CA,Los Angeles, ,B7,B,7755,0,0,0,0,0,0,0,0,0,0,0,10886.37455,2160338.014
345,0,CA,Los Angeles, ,B70,B,7643,0,0,0,0,0,0,0,0,0,0,0,4755.977806,785236.2716
346,0,CA,Los Angeles, ,B71,B,7647,0,0,0,0,0,0,0,0,0,0,0,6576.53945,1040960.67
347,0,CA,Los Angeles, ,B72,B,7586,0,0,0,0,0,0,0,0,0,0,0,5573.874034,1489065.933
348,0,CA,Los Angeles, ,B73,B,7637,0,0,0,0,0,0,0,0,0,0,0,4213.244065,723449.7819
349,0,CA,Los Angeles, ,B74,B,7634,0,0,0,0,0,0,0,0,0,0,0,7766.198063,1769654.629
350,0,CA,Los Angeles, ,B75,B,7632,0,0,0,0,0,0,0,0,0,0,0,11115.60306,3174321.137
351,0,CA,Los Angeles, ,B76,B,7618,0,0,0,0,0,0,0,0,0,0,0,19219.0636,3726339.539
352,0,CA,Los Angeles, ,B77,B,7601,0,0,0,0,0,0,0,0,0,0,0,6731.343203,1680535.244
353,0,CA,Los Angeles, ,B78,B,7838,0,0,0,0,0,0,0,0,0,0,0,5075.405783,1199189.146
354,0,CA,Los Angeles, ,B79,B,7537,0,0,0,0,0,0,0,0,0,0,0,5210.410176,1158023.015
355,0,CA,Los Angeles, ,B8,B,7746,0,0,0,0,0,0,0,0,0,0,0,3149.950245,475879.7865
356,0,CA,Los Angeles, ,B80,B,7539,0,0,0,0,0,0,0,0,0,0,0,9402.640177,2022337.507
357,1,CA,Los Angeles, ,B81,B,7878,0,1,0,0,0,0,1,326.4,326.4,0,0,3756.097109,788240.8625
358,2,CA,Los Angeles, ,B82,B,7879,0,1,0,0,60,0,2,1322.8,1322.8,0,0,5204.281348,456404.3931
359,0,CA,Los Angeles, ,B83,B,7532,0,0,0,0,0,0,0,0,0,0,0,9258.944313,2449354.477
360,0,CA,Los Angeles, ,B84,B,7712,0,0,0,0,0,0,0,0,0,0,0,7200.266638,1452981.97
361,2,CA,Los Angeles, ,B85,B,7534,0,1,0,0,60,0,2,1322.8,1322.8,0,0,7457.074358,2014148.303
362,0,CA,Los Angeles, ,B86,B,7536,0,0,0,0,0,0,0,0,0,0,0,3042.511677,429794.2191
363,2,CA,Los Angeles, ,B87,B,7877,0,1,0,0,60,0,2,1322.8,1322.8,0,0,1612.947572,162125.2755
364,0,CA,Los Angeles, ,B88,B,7676,0,0,0,0,0,0,0,0,0,0,0,3912.94331,571302.5333
365,0,CA,Los Angeles, ,B89,B,7535,0,0,0,0,0,0,0,0,0,0,0,8148.087585,2188870.608
366,0,CA,Los Angeles, ,B9,B,7760,0,0,0,0,0,0,0,0,0,0,0,8681.217632,2294499.431
367,0,CA,Los Angeles, ,B90,B,7578,0,0,0,0,0,0,0,0,0,0,0,3034.779267,350033.7774
368,0,CA,Los Angeles, ,B91,B,7710,0,0,0,0,0,0,0,0,0,0,0,2720.148938,415509.5863
369,0,CA,Los Angeles, ,B92,B,7584,0,0,0,0,0,0,0,0,0,0,0,1843.220296,192786.5634
370,0,CA,Los Angeles, ,B93,B,7706,0,0,0,0,0,0,0,0,0,0,0,1909.573499,228706.5013
371,0,CA,Los Angeles, ,B94,B,7567,0,0,0,0,0,0,0,0,0,0,0,3695.185766,710392.3562
372,0,CA,Los Angeles, ,B95,B,7569,0,0,0,0,0,0,0,0,0,0,0,2609.666403,367707.8636
373,0,CA,Los Angeles, ,B96,B,7564,0,0,0,0,0,0,0,0,0,0,0,9239.603056,2801645.254
374,0,CA,Los Angeles, ,B97,B,7565,0,0,0,0,0,0,0,0,0,0,0,9051.500363,2297104.035
375,0,CA,Los Angeles, ,B98,B,7570,0,0,0,0,0,0,0,0,0,0,0,5812.638419,2040613.662
376,0,CA,Los Angeles, ,B99,B,7563,0,0,0,0,0,0,0,0,0,0,0,4797.15922,1413443.421
377,0,CA,Los Angeles, ,C1,C,7817,0,0,0,0,0,0,0,0,0,0,0,6095.939845,2096099.56
378,3,CA,Los Angeles, ,C10,C,7741,0,0,0,0,54,0,3,310.3,287.3,0,0,20794.01371,6303848.21
379,0,CA,Los Angeles, ,C100,C,7704,0,0,0,0,0,0,0,0,0,0,0,10334.67113,3086071.994
380,2,CA,Los Angeles, ,C101,C,7526,0,1,0,0,60,0,2,1322.8,1322.8,0,0,9617.396317,2375531.259
381,0,CA,Los Angeles, ,C102,C,7530,0,0,0,0,0,0,0,0,0,0,0,6156.76645,1512639.735
382,0,CA,Los Angeles, ,C103,C,7531,0,0,0,0,0,0,0,0,0,0,0,6277.963119,1284667.37
383,0,CA,Los Angeles, ,C104,C,7711,0,0,0,0,0,0,0,0,0,0,0,2953.555407,444450.6576
384,2,CA,Los Angeles, ,C105,C,7521,0,1,0,0,60,0,2,1322.8,1322.8,0,0,7930.72931,2980527.82
385,2,CA,Los Angeles, ,C106,C,7522,0,1,0,0,60,0,2,1322.8,1322.8,0,0,6577.982912,1584822.681
386,3,CA,Los Angeles, ,C107,C,7520,0,1,0,0,60,0,3,2639.2,2639.2,0,0,16103.89308,9680770.247
387,2,CA,Los Angeles, ,C108,C,7713,0,1,0,0,60,0,2,1322.8,1322.8,0,0,7762.193566,1763183.848
388,0,CA,Los Angeles, ,C109,C,7579,0,0,0,0,0,0,0,0,0,0,0,5333.178656,1250987.793
389,3,CA,Los Angeles, ,C11,C,7742,0,0,0,0,54,0,3,310.3,287.3,0,0,5844.692431,839480.0142
390,0,CA,Los Angeles, ,C110,C,7709,0,0,0,0,0,0,0,0,0,0,0,8631.984806,1806737.891
391,0,CA,Los Angeles, ,C111,C,7582,0,0,0,0,0,0,0,0,0,0,0,5628.417122,1463893.647
392,0,CA,Los Angeles, ,C112,C,7583,0,0,0,0,0,0,0,0,0,0,0,3352.631167,646946.3711
393,0,CA,Los Angeles, ,C113,C,7581,0,0,0,0,0,0,0,0,0,0,0,4882.161856,484620.3558
394,0,CA,Los Angeles, ,C114,C,7576,0,0,0,0,0,0,0,0,0,0,0,4556.591908,1023778.008
395,0,CA,Los Angeles, ,C115,C,7577,0,0,0,0,0,0,0,0,0,0,0,5748.752916,1248626.889
396,0,CA,Los Angeles, ,C116,C,7562,0,0,0,0,0,0,0,0,0,0,0,7007.549554,1718427.056
397,0,CA,Los Angeles, ,C117,C,7561,0,0,0,0,0,0,0,0,0,0,0,15087.56556,7289110.156
398,0,CA,Los Angeles, ,C118,C,7560,0,0,0,0,0,0,0,0,0,0,0,4371.390003,901408.166
399,0,CA,Los Angeles, ,C119,C,7559,0,0,0,0,0,0,0,0,0,0,0,6822.028627,1983397.293
400,3,CA,Los Angeles, ,C12,C,7737,0,0,0,0,54,0,3,310.3,287.3,0,0,12191.42535,2532659.998
401,0,CA,Los Angeles, ,C120,C,7558,0,0,0,0,0,0,0,0,0,0,0,6942.08943,1504388.846
402,0,CA,Los Angeles, ,C121,C,7557,0,0,0,0,0,0,0,0,0,0,0,3348.369958,567713.1276
403,0,CA,Los Angeles, ,C122,C,7556,0,0,0,0,0,0,0,0,0,0,0,5810.01527,1608784.037
404,0,CA,Los Angeles, ,C123,C,7573,0,0,0,0,0,0,0,0,0,0,0,4487.39737,918407.3217
405,0,CA,Los Angeles, ,C124,C,7572,0,0,0,0,0,0,0,0,0,0,0,5137.488577,1073337.379
406,0,CA,Los Angeles, ,C125,C,7543,0,0,0,0,0,0,0,0,0,0,0,11249.91929,5167826.846
407,0,CA,Los Angeles, ,C126,C,7542,0,0,0,0,0,0,0,0,0,0,0,9679.364395,3901835.697
408,0,CA,Los Angeles, ,C127,C,7835,0,0,0,0,0,0,0,0,0,0,0,18734.66118,9973220.05
409,1,CA,Los Angeles, ,C128,C,7790,0,0,0,0,61,0,1,167,167,0,0,8815.338203,2907591.918
410,0,CA,Los Angeles, ,C129,C,7594,0,0,0,0,0,0,0,0,0,0,0,6815.382876,1761130.408
411,1,CA,Los Angeles, ,C13,C,7738,0,0,0,0,0,0,1,123,100,0,0,5961.570552,1492853.103
412,0,CA,Los Angeles, ,C130,C,7846,0,0,0,0,0,0,0,0,0,0,0,6699.548425,1689938.442
413,0,CA,Los Angeles, ,C131,C,7849,0,0,0,0,0,0,0,0,0,0,0,3956.820413,794858.6303
414,0,CA,Los Angeles, ,C132,C,7850,0,0,0,0,0,0,0,0,0,0,0,2471.604168,290886.3291
415,0,CA,Los Angeles, ,C133,C,7852,0,0,0,0,0,0,0,0,0,0,0,5011.978733,723892.3717
416,0,CA,Los Angeles, ,C134,C,7853,0,0,0,0,0,0,0,0,0,0,0,9893.818247,1945621.145
417,0,CA,Los Angeles, ,C135,C,7857,0,0,0,0,0,0,0,0,0,0,0,3886.703457,484914.7976
418,0,CA,Los Angeles, ,C136,C,7860,0,0,0,0,0,0,0,0,0,0,0,7327.484122,1041449.17
419,0,CA,Los Angeles, ,C137,C,7861,0,0,0,0,0,0,0,0,0,0,0,5881.455684,1633910.585
420,0,CA,Los Angeles, ,C138,C,7864,0,0,0,0,0,0,0,0,0,0,0,17157.58059,11618073.06
421,0,CA,Los Angeles, ,C139,C,7544,0,0,0,0,0,0,0,0,0,0,0,9468.687897,3989490.396
422,1,CA,Los Angeles, ,C14,C,7720,0,0,0,0,0,0,1,123,100,0,0,22440.4353,7660732.846
423,0,CA,Los Angeles, ,C140,C,7545,0,0,0,0,0,0,0,0,0,0,0,34826.92328,22475538.92
424,0,CA,Los Angeles, ,C141,C,7590,0,0,0,0,0,0,0,0,0,0,0,12982.39853,2523527.389
425,0,CA,Los Angeles, ,C142,C,7589,0,0,0,0,0,0,0,0,0,0,0,17827.40382,8318090.365
426,0,CA,Los Angeles, ,C143,C,7552,0,0,0,0,0,0,0,0,0,0,0,9352.27245,2495002.345
427,0,CA,Los Angeles, ,C144,C,7550,0,0,0,0,0,0,0,0,0,0,0,11780.40443,5324429.087
428,0,CA,Los Angeles, ,C145,C,7549,0,0,0,0,0,0,0,0,0,0,0,16727.10424,2500789.151
429,0,CA,Los Angeles, ,C146,C,7508,0,0,0,0,0,0,0,0,0,0,0,3330.499407,407347.985
430,0,CA,Los Angeles, ,C147,C,7507,0,0,0,0,0,0,0,0,0,0,0,4538.3334,783474.1914
431,0,CA,Los Angeles, ,C148,C,7506,0,0,0,0,0,0,0,0,0,0,0,18112.60843,4665684.824
432,0,CA,Los Angeles, ,C149,C,7503,0,0,0,0,0,0,0,0,0,0,0,13308.90572,2400454.243
433,0,CA,Los Angeles, ,C15,C,7724,0,0,0,0,0,0,0,0,0,0,0,4975.274501,596477.0776
434,0,CA,Los Angeles, ,C150,C,7504,0,0,0,0,0,0,0,0,0,0,0,2702.34691,376728.5307
435,0,CA,Los Angeles, ,C151,C,7502,0,0,0,0,0,0,0,0,0,0,0,3380.839566,678871.7188
436,0,CA,Los Angeles, ,C152,C,7496,0,0,0,0,0,0,0,0,0,0,0,7108.107265,1092469.424
437,0,CA,Los Angeles, ,C153,C,7501,0,0,0,0,0,0,0,0,0,0,0,13305.47158,3151688.396
438,0,CA,Los Angeles, ,C154,C,7495,0,0,0,0,0,0,0,0,0,0,0,4522.112358,1124748.111
439,0,CA,Los Angeles, ,C155,C,7494,0,0,0,0,0,0,0,0,0,0,0,6983.37022,2267977.442
440,0,CA,Los Angeles, ,C156,C,7492,0,0,0,0,0,0,0,0,0,0,0,15491.5319,5335272.826
441,0,CA,Los Angeles, ,C157,C,7876,0,0,0,0,0,0,0,0,0,0,0,3168.273942,461979.9807
442,0,CA,Los Angeles, ,C158,C,7513,0,0,0,0,0,0,0,0,0,0,0,7188.398296,1338446.408
443,0,CA,Los Angeles, ,C159,C,7511,0,0,0,0,0,0,0,0,0,0,0,16187.84833,4023519.504
444,0,CA,Los Angeles, ,C16,C,7731,0,0,0,0,0,0,0,0,0,0,0,11646.59903,4042089.269
445,1,CA,Los Angeles, ,C160,C,7517,0,0,0,0,60,0,1,996.4,996.4,0,0,9994.865473,3673900.59
446,0,CA,Los Angeles, ,C161,C,7515,0,0,0,0,0,0,0,0,0,0,0,6218.577451,1335212.703
447,1,CA,Los Angeles, ,C162,C,7485,0,0,0,0,0,0,1,1316.4,1316.4,0,0,3621.690146,797759.3054
448,1,CA,Los Angeles, ,C163,C,7487,0,0,0,0,0,0,1,1316.4,1316.4,0,0,3224.35391,495447.9102
449,0,CA,Los Angeles, ,C164,C,7481,0,0,0,0,0,0,0,0,0,0,0,6569.302415,1626015.03
450,0,CA,Los Angeles, ,C165,C,7698,0,0,0,0,0,0,0,0,0,0,0,15226.0088,2915014.925
451,0,CA,Los Angeles, ,C166,C,7708,0,0,0,0,0,0,0,0,0,0,0,2623.737114,288637.4433
452,0,CA,Los Angeles, ,C167,C,7705,0,0,0,0,0,0,0,0,0,0,0,6687.83746,1520513.37
453,0,CA,Los Angeles, ,C17,C,7732,0,0,0,0,0,0,0,0,0,0,0,9330.485522,1509377.201
454,0,CA,Los Angeles, ,C18,C,7733,0,0,0,0,0,0,0,0,0,0,0,7628.415539,1583220.096
455,0,CA,Los Angeles, ,C19,C,7615,0,0,0,0,0,0,0,0,0,0,0,12697.76607,2819705.223
456,0,CA,Los Angeles, ,C2,C,7816,0,0,0,0,0,0,0,0,0,0,0,5666.969728,1824583.465
457,0,CA,Los Angeles, ,C20,C,7610,0,0,0,0,0,0,0,0,0,0,0,13298.9291,4356973.282
